Domain,,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Number,Domain,Datastructure,Looked at?,Algorithm Description,Algorithm Name,Year,Paper/Reference Link,Original paper?,Comments/Distinguishing Features,Wikipedia article namespace (if it exists and isn't in an earlier row),Authors,Constants,Constants Reference,Space,Space Class,Space Reference,Space Units,Model of Computation,Parameters,Prefered Parameter,Build (Time),Build Runtime Class,"Build Notes (constants, amortized?, randomized?, etc.)",Build Time Reference,Insert (Time),Insert Runtime Class,"Insert Notes (constants, amortized?, randomized?, etc.)",Insert Time Reference,Delete (Time),Delete Runtime Class,"Delete Notes (constants, amortized?, randomized?, etc.)",Delete Time Reference,Find (Time),Find Runtime Class,"Find Notes (constants, amortized?, randomized?, etc.)",Find Reference,Successor/Predecessor (Time),Successor/Predecessor Runtime Class,"Successor/Predecessor Notes (constants, amortized?, randomized?, etc.)",Successor/Predecessor Time Reference,Union (Time),Union Runtime Class,"Union Notes (constants, amortized?, randomized?, etc.)",Union Reference,Min/Max (Time),Min/Max Runtime Class,"Min/Max Notes (constants, amortized?, randomized?, etc.)",Max Reference,Increase-Key/Update (Time),Increase-Key/Update Runtime Class,"Increase-Key/Update Notes (constants, amortized?, randomized?, etc.)",Increase-Key/Update Reference,Push (Time),Push Runtime Class,"Push Notes (constants, amortized?, randomized?, etc.)",Push Reference,Pop Most Recent (Time),Pop Most Recent Runtime Class,"Pop Most Recent Notes (constants, amortized?, randomized?, etc.)",Pop Most Recent Reference,Pop Oldest (Time),Pop Oldest Runtime Class,"Pop Oldest Notes (constants, amortized?, randomized?, etc.)",Pop Oldest Reference,Nearest Neighbor (Time),Nearest Neighbor Runtime Class,"Nearest Neighbor Notes (constants, amortized?, randomized?, etc.)",Nearest Neighbor Reference,Range Search (Time),Range Search Runtime Class,"Range Search Notes (constants, amortized?, randomized?, etc.)",Range Search Reference,Query (Time),Query Runtime Class,"Query Notes (constants, amortized?, randomized?, etc.)",Query Reference,Improvement,Tradeoff
Priority Queue,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,96,,Priority Queue,Quake Heap,1.0,Heap (assume this is a max heap),,2010,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,yes,author notes its simplicity,,Chan,,,O(n)?,6.0,,words,Word RAM,n: number of elements,n,O(n),6.0,"Derivable from ""insert"" runtime",,O(1),1.0,amortized,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,O(lg n),3.0,amortized and for max only,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,,,,,,,,,O(1),1.0,amortized,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,O(1),1.0,only max,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,O(1),1.0,amortized,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Priority Queue,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,97,,Priority Queue,Violation Heap,1.0,Heap (assume this is a max heap),,2010,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,yes,author notes its practicality,,Elmasry,,,O(n)?,6.0,,words,Word RAM,n: number of elements,n,O(n),6.0,"Derivable from ""insert"" runtime",,O(1),1.0,amortized,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,O(lg n),3.0,amortized and for max only,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,,,,,,,,,O(1),1.0,amortized,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,O(1),1.0,only max,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,O(1),1.0,amortized,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Priority Queue,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,105,,Priority Queue,Weak Heap with Bulk Insertions,1.0,Heap (assume this is a max heap),,2010,https://www.sciencedirect.com/science/article/pii/S1570866712000792,yes,,,"Edelkamp, Elmasry, Katajainen",,,O(n),6.0,,words,Word RAM,n: number of elements,n,O(n),6.0,"(essentially n-1 ""Union""s)",https://www.sciencedirect.com/science/article/pii/S1570866712000792,O(1),1.0,amortized; constant of 5,https://www.sciencedirect.com/science/article/pii/S1570866712000792,O(lg n),3.0,,https://www.sciencedirect.com/science/article/pii/S1570866712000792,,,,,,,,,O(1),1.0,,https://link.springer.com/article/10.1007/BF01990520,O(1),1.0,only max; also kept track of in the root,https://link.springer.com/article/10.1007/BF01990520,O(lg n)?,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Priority Queue,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,106,,Priority Queue,Run-Relaxed Weak Heap,1.0,Heap (assume this is a max heap),,2010,https://www.sciencedirect.com/science/article/pii/S1570866712000792,yes,,,"Edelkamp, Elmasry, Katajainen",,,O(n),6.0,,words,Word RAM,n: number of elements,n,O(n),6.0,"derivable from ""insert"" runtime",,O(1),1.0,constant of 2 (on # comparisons),https://www.sciencedirect.com/science/article/pii/S1570866712000792,O(lg n),3.0,"for max, constant of 2 (on # comparisons)",https://www.sciencedirect.com/science/article/pii/S1570866712000792,,,,,,,,,O(1),1.0,constant of 1? (on # comparisons),https://link.springer.com/article/10.1007/BF01990520,O(1)?,1.0,only max; also kept track of in the root,,O(1),1.0,constant of 2 (on # comparisons),https://www.sciencedirect.com/science/article/pii/S1570866712000792,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Priority Queue,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,107,,Priority Queue,Rank-Relaxed Weak Heap,1.0,Heap (assume this is a max heap),,2010,https://www.sciencedirect.com/science/article/pii/S1570866712000792,yes,,,"Edelkamp, Elmasry, Katajainen",,,4n + O(lg n),6.0,https://www.sciencedirect.com/science/article/pii/S1570866712000792,words,Word RAM,n: number of elements,n,O(n),6.0,"derivable from ""insert"" runtime",,O(1),1.0,constant of 2 (on # comparisons),https://www.sciencedirect.com/science/article/pii/S1570866712000792,O(lg n),3.0,"for max, constant of 1.5 (on # comparisons)",https://www.sciencedirect.com/science/article/pii/S1570866712000792,,,,,,,,,O(1),1.0,constant of 1? (on # comparisons),https://link.springer.com/article/10.1007/BF01990520,O(1)?,1.0,only max; also kept track of in the root,,O(1),1.0,constant of 2 (on # comparisons),https://www.sciencedirect.com/science/article/pii/S1570866712000792,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Priority Queue,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,110,,Priority Queue,B-heap,1.0,Heap (assume this is a max heap),,2010,https://queue.acm.org/detail.cfm?id=1814327,yes?,binary heap more optimized for caches,B-heap,Kamp,,,O(n),6.0,,words,Word RAM,n: number of elements,n,O(n),6.0,,,O(lg n),3.0,,,O(lg n),3.0,,,,,,,,,,,O(n),6.0,,,O(1),1.0,only max; also kept track of in the root,,O(lg n),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Range Search,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,176,,Range Search,Point Quadtree,1.0,,,1974,https://link.springer.com/article/10.1007/BF00288933,yes,,Quadtree,"Finkel, Bentley",,,O(n),6.0,,words,Word RAM,"n: number of objects
k: dimension of search space",n,O(n lg n),7.0,,https://link.springer.com/article/10.1007/BF00288933,O(n),6.0,under bad ordering,https://people.scs.carleton.ca/~maheshwa/courses/5703COMP/16Fall/quadtrees-paper.pdf,O(n),6.0,under bad ordering,https://people.scs.carleton.ca/~maheshwa/courses/5703COMP/16Fall/quadtrees-paper.pdf,O(n),6.0,under bad ordering. both for point and region?,https://people.scs.carleton.ca/~maheshwa/courses/5703COMP/16Fall/quadtrees-paper.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(k * N^{1-1/k}),5.9,,https://link.springer.com/article/10.1007/BF00263763,,,,,1,0
Range Search,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,179,,Range Search,k-d Tree,1.0,,,1975,https://dl.acm.org/doi/10.1145/361002.361007,yes,,K-d_tree,Bentley,,,O(n),6.0,https://dl.acm.org/doi/10.1145/361002.361007,words,Word RAM,"n: number of objects
k: dimension of search space",n,O(n lg n),7.0,(via median of medians),https://en.wikipedia.org/wiki/K-d_tree,O(lg n),3.0,"average-case, over all possible ""sequences of inserts""",https://dl.acm.org/doi/10.1145/361002.361007,O(lg n),3.0,"average-case, over all possible ""sequences of deletes""",https://dl.acm.org/doi/10.1145/361002.361007,O(lg n),3.0,average-case,https://dl.acm.org/doi/10.1145/361002.361007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(k * N^{1-1/k}),5.9,,https://link.springer.com/article/10.1007/BF00263763,,,,,1,0
Range Search,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,183,,Range Search,k-d Trie,1.0,,,1982,https://www.sciencedirect.com/science/article/pii/0020019082900278,yes,,,Orenstein,,,O(n),6.0,https://www.sciencedirect.com/science/article/pii/0020019082900278,words,Word RAM,n: number of elements,n,O(n lg n),7.0,average case,https://www.sciencedirect.com/science/article/pii/0020019082900278,O(lg n),3.0,average case,https://www.sciencedirect.com/science/article/pii/0020019082900278,O(lg n),3.0,average case,https://www.sciencedirect.com/science/article/pii/0020019082900278,O(lg n),3.0,average case?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(s + lg n),3.0,average case. s denotes the number of pairs enumerated,https://www.sciencedirect.com/science/article/pii/0020019082900278,,,,,1,0
Range Search,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,177,,Range Search,R-tree,1.0,,,1984,http://www-db.deis.unibo.it/courses/SI-LS/papers/Gut84.pdf,yes,generally used in external memory models,,Guttman,,,O(n),6.0,,words,Word RAM,"n: number of objects
M: max page size (for now can be treated as O(1))
d: dimension of objects",n,O(n^2)?,9.0,worst-case; based on worst-case insert,,O(n),6.0,worst-case; average-case may be O(lg n),https://www2.cs.sfu.ca/CourseCentral/454/jpei/slides/R-Tree.pdf,O(n)?,6.0,similar to insert,,O(lg n)?,3.0,For a specific object,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n)?,6.0,,,,,,,0,0
Range Search,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,182,,Range Search,Priority Search Tree,1.0,,,1985,https://epubs.siam.org/doi/10.1137/0214021,yes,,Priority_search_tree,McCreight,,,O(n),6.0,https://epubs.siam.org/doi/10.1137/0214021,words,Word RAM,n: number of points,n,O(n lg n),7.0,(Follows from insert),,O(lg n),3.0,,https://epubs.siam.org/doi/10.1137/0214021,O(lg n),3.0,,https://epubs.siam.org/doi/10.1137/0214021,,,,,,,,,,,,,O(lg n),3.0,,https://epubs.siam.org/doi/10.1137/0214021,,,,,,,,,,,,,,,,,,,,,O(s + lg n),3.0,s denotes the number of pairs enumerated,https://epubs.siam.org/doi/10.1137/0214021,,,,,0,0
Range Search,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,180,,Range Search,M-tree,1.0,,,1997,https://www.vldb.org/conf/1997/P426.PDF,yes,,M-tree,"Ciaccia, Patella, Zezula",,,O(n)?,6.0,,words,Word RAM,"n: number of objects
m: max number of points per node",n,O((n lg n)/lg m)?,7.0,,,O((lg n)/(lg m))?,3.0,,,O((lg n)/(lg m))?,3.0,,,O((lg n)/(lg m))?,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n)?,6.0,,,,,,,0,0
Range Search,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,186,,Range Search,BKD Tree,1.0,,,2003,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,yes,,,"Procopiuc, Agarwal, Arge, Vitter",,,O(n)?,6.0,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,words,Word RAM,"n: number of elements
m: capacity of memory buffer",n,O((n lg n)/lg m),7.0,,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,O((lg n)(lg(m/n))/lg m),3.0,amortized,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,O((lg n)(lg(m/n))),3.0,,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,O((lg n)(lg(m/n))),3.0,,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(sqrt(n) + s),5.0,s denotes the number of pairs enumerated,https://users.cs.duke.edu/~pankaj/publications/papers/bkd-sstd.pdf,,,,,0,0
Range Search,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,178,,Range Search,Priority R-tree,1.0,,,2004,https://www.cs.swarthmore.edu/~adanner/cs97/s08/pdf/prtreesigmod04.pdf,yes,generally used in external memory models,Priority_R-tree,"Arge, de Berg, Haverkort, Yi",,,O(n),6.0,,words,Word RAM,"n: number of objects
M: max page size (for now can be treated as O(1))
d: dimension of objects",n,O(n^2)?,9.0,worst-case; based on worst-case insert,,O(n)?,6.0,worst-case; average-case may be O(lg n),,O(n)?,6.0,similar to insert,,O(lg n)?,3.0,For a specific object,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O((n/M)^(1-1/d) + T/M),5.9,T denotes output size,https://www.cs.swarthmore.edu/~adanner/cs97/s08/pdf/prtreesigmod04.pdf,,,,,0,0
Range Search,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,181,,Range Search,PH-tree,1.0,,,2010,https://dl.acm.org/doi/abs/10.1145/2588555.2588564,yes,,PH-tree,"Zaschke, Zimmerli, Norrie",,,O(n),6.0,https://dl.acm.org/doi/abs/10.1145/2588555.2588564,words,Word RAM,"n: number of objects
d: number of dimensions of data",n,O(n lg n)?,7.0,based on insert runtime,,O(lg n),3.0,,https://dl.acm.org/doi/abs/10.1145/2588555.2588564,O(lg n),3.0,,https://dl.acm.org/doi/abs/10.1145/2588555.2588564,O(lg n),3.0,,https://dl.acm.org/doi/abs/10.1145/2588555.2588564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n + d)?,6.0,(might not be the correct reference),https://www.btw2017.informatik.uni-stuttgart.de/slidesandpapers/F8-11-13/paper_web.pdf,,,,,0,0
"Range Search, External Memory",147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,189,,"Range Search, External Memory",O-Tree,1.0,,,1998,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,yes,,,"Kanth, Singh",,,O(n/B),6.0,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,blocks,Word RAM,"n: number of objects
d: dimension of space
B: block size",n,O((n lg n)/(lg B))?,6.0,"based on ""insert"" runtime",,O((lg n)/(lg B)),3.0,amortized,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,O((lg n)/(lg B)),3.0,amortized,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,O((lg n)/(lg B)),3.0,,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O((n/B)^(1 - 1/d) + s/B),5.9,s denotes the number of pairs enumerated,https://link.springer.com/content/pdf/10.1007/3-540-49257-7_17.pdf,,,,,1,0
"Range Search, External Memory",146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,188,,"Range Search, External Memory",Cross Tree,1.0,,,1999,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,yes,,,"Grossi, Italiano",,,O(f(n) * n^2/(Bk^2)),6.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,blocks,Word RAM,"n: number of objects
k: slack parameter
f(n): smooth, nondecreasing function satisfying f(n) = o(n). here it's assumed to be O(1)
B: block size",n,O(f(n) * n^2/k^2),6.0,# of I/O's,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,O(f(n) * n/k),5.0,# of I/O's,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,O(f(n) * n/k),5.0,# of I/O's,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,O(f(n) * n/k)?,5.0,# of I/O's,,,,,,O(f(n) * n/k),5.0,# of I/O's,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,,,,,,,,,,,,,,,,,,,,,,,,,O((f(n) * n/k) + k),5.0,# of I/O's,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2833f61aee8d635d95817c0b20125d2173e42f41,,,,,1,1
Rank/Select Data Structure (Static),52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,64,,Rank/Select Data Structure (Static),Wavelet Tree,1.0,,,2003,http://pages.di.unipi.it/grossi/PAPERS/sodaconf03FINAL-LATEST.pdf,yes,succinct,Wavelet_Tree,"Grossi, Gupta, Vitter",,,s*H_0(S) + o(s lg sigma) where H_0(S) is the 0th order empirical entropy of the string S,6.0,,bits,word RAM,"s: length of string S
sigma: size of alphabet",s,O(s lg sigma)?,6.0,,,,,,,,,,,O(lg sigma),1.0,(searching for a character in a specific position),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(lg sigma),1.0,rank and select,,1,0
Search Tree,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,67,,Search Tree,Palindrome Tree,1.0,,,2010,https://arxiv.org/pdf/1506.04862v1.pdf,yes,,Palindrome_tree,"Rubinchik, Shur",,,O(n),6.0,https://arxiv.org/pdf/1506.04862v1.pdf,words,word RAM,"n: number of characters in string
sigma: size of alphabet",n ,O(n lg sigma),6.0,,https://arxiv.org/pdf/1506.04862v1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(lg sigma),1.0,amortized,https://arxiv.org/pdf/1506.04862v1.pdf,O(1)?,1.0,,https://arxiv.org/pdf/1506.04862v1.pdf,,,,,,,,,,,,,,,,,1,0
Spatial Data Structure,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,207,,Spatial Data Structure,"Binary Space Partitioning (BSP) Tree, 2-D",1.0,,,1969,https://books.google.com/books?id=0mtk5MdXJhEC,yes?,,Binary_space_partitioning,"Schumacker, Brand, Gilliland, Sharp",,,O(n lg n),7.0,http://courses.csail.mit.edu/6.856/21/Notes/n1-intro.html,words,Word RAM,n: number of lines,n,O(n lg n),7.0,,http://courses.csail.mit.edu/6.856/21/Notes/n1-intro.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n lg n),7.0,Traversal/Rendering of Lines,https://en.wikipedia.org/wiki/Binary_space_partitioning,1,0
Spatial Data Structure,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,208,,Spatial Data Structure,Segment Tree,1.0,,,1977,[Solutions to Klee’s rectangle problems],yes,,Segment_tree,Bentley,,,O(n lg n),7.0,https://link.springer.com/book/10.1007/978-3-540-77974-2,words,Word RAM,n: number of intervals,n,O(n lg n),7.0,,https://link.springer.com/book/10.1007/978-3-540-77974-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(k + lg n),3.0,"""stabbing"" query (return all intervals containing point); k denotes number of reported intervals",https://link.springer.com/book/10.1007/978-3-540-77974-2,1,0
Spatial Data Structure,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,213,,Spatial Data Structure,UB-tree,1.0,,,1997,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,yes,,UB-tree,Bayer,,,O(n),6.0,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,words,Word RAM,n: number of points/elements,n,O(n lg n)?,7.0,Based on insert runtime,,O(lg n),3.0,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,O(lg n),3.0,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,O(lg n),3.0,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n)??,6.0,,http://www.scholarpedia.org/article/B-tree_and_UB-tree,,,,,1,0
String Search,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,217,,String Search,Suffix Array,1.0,,,1990,https://dl.acm.org/doi/10.5555/320176.320218,yes,,Suffix_array,"Manber, Myers",,,O(n),6.0,https://link.springer.com/chapter/10.1007/978-3-030-00479-8_22,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n),6.0,,https://link.springer.com/chapter/10.1007/978-3-030-00479-8_22,,,,,,,,,O(P + lg n),6.0,,https://courses.csail.mit.edu/6.851/spring21/lectures/L16.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
String Search,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,219,,String Search,Suffix Tray,1.0,,,2006,https://link.springer.com/chapter/10.1007/11786986_32,yes,,,"Cole, Kopelowitz, Lewenstein",,,O(n),6.0,https://link.springer.com/chapter/10.1007/11786986_32,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n)?,6.0,based on suffix tree and suffix array runtimes,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,O(P + lg sigma),6.0,,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"String Search, Online",166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,216,,"String Search, Online",Suffix Tree,1.0,,,1973,https://ieeexplore.ieee.org/document/4569722,yes,,Suffix_tree,Weiner,,,O(n),6.0,https://people.cs.rutgers.edu/~farach/pubs/Suffix.pdf,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n),6.0,,https://people.cs.rutgers.edu/~farach/pubs/Suffix.pdf,,,,,,,,,O(P + k),6.0,k denotes the number of occurrences of the pattern,https://courses.csail.mit.edu/6.851/spring21/lectures/L16.pdf,,,,,,,,,,,,,,,,,O(1),1.0,amortized,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,,1,0
"String Search, Online",169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,220,,"String Search, Online",Suffix Trist,1.0,,,2006,https://link.springer.com/chapter/10.1007/11786986_32,yes,,,"Cole, Kopelowitz, Lewenstein",,,O(n),6.0,https://link.springer.com/chapter/10.1007/11786986_32,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n lg Sigma)?,6.0,based on insert runtime,,,,,,,,,,O(P + lg sigma),6.0,,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,O(lg Sigma)?,1.0,amortized (and based on suffix tree runtime),https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,,0,0
Tree,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,59,,Tree,Finger Search Tree,1.0,,,1977,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.527.7294,yes,,Finger_search_tree,"Guibas, Mccreight, Plass, Roberts",,,O(n),6.0,,words,word RAM,n: number of elements,n ,O(n lg n)?,7.0,,,O(lg n),3.0,based on finger movement,,O(lg n),3.0,based on finger movement,,O(lg n),3.0,based on finger movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
Tree,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,61,,Tree,Fenwick Tree,1.0,Tree DS for arithmetic coding/data compression,,1989,http://boris.ryabko.net/dan1989.pdf,yes,,Fenwick_tree,Ryabko,,,O(n),6.0,,words,word RAM,n: number of elements,n ,O(n lg n)?,7.0,,,O(lg n),3.0,https://onlinelibrary.wiley.com/doi/10.1002/spe.4380240306,,O(n),6.0,,,O(lg n),3.0,,https://onlinelibrary.wiley.com/doi/10.1002/spe.4380240306,O(lg n),3.0,,,,,,,O(lg n),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,O(lg n),3.0,prefix sum and range sum,https://en.wikipedia.org/wiki/Fenwick_tree,0,0
Tree,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,,Tree,Conc-Tree,1.0,Tree DS for data parallelism,,2010,https://www.researchgate.net/publication/281740929,yes,"persistent data structure, efficient for parallel computing ",Conc-tree_list,"Prokopec, Odersky",,,O(n)?,6.0,,words,word RAM,n = number of elements,n ,O(n) ,6.0,Using amortized O(1) append operation,,O(1) ,1.0,"append/prepend amortized for conc-rope, worst case O(lg n)",,O(lg n) ,3.0,worst case,,O(lg n),3.0,worst case,,O(lg n),3.0,,,O(abs(lg(n/m))),3.0,"lg n, lg m height of two subtrees",,O(lg n),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
Unordered Associative Array,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,44,,Unordered Associative Array,Hash Table with Linear Probing,1.0,Hashing,,1954,https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,no,"""simple + commonly used""",Linear_probing,"Amdahl, McGraw, Samuel",,,O(n+m),6.0,,words,Word RAM,"n: number of elements
m: table size
alpha: load factor bound (usually 1-Omega(1))",n,O(n),6.0,expected + amortized (if resizing is needed),https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,O(1),1.0,expected + amortized (if resizing is needed),https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,O(1),1.0,expected + amortized (if resizing is needed),https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,O(1),1.0,expected,https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
