Number,Domain,Datastructure,Looked at?,Algorithm Description,Algorithm Name,Year,Paper/Reference Link,Original paper?,Comments/Distinguishing Features,Wikipedia article namespace (if it exists and isn't in an earlier row),Authors,Constants,Constants Reference,Space,Space Class,Space Reference,Space Units,Model of Computation,Parameters,Prefered Parameter,Build (Time),Build Runtime Class,"Build Notes (constants, amortized?, randomized?, etc.)",Build Time Reference,Insert (Time),Insert Runtime Class,"Insert Notes (constants, amortized?, randomized?, etc.)",Insert Time Reference,Delete (Time),Delete Runtime Class,"Delete Notes (constants, amortized?, randomized?, etc.)",Delete Time Reference,Find (Time),Find Runtime Class,"Find Notes (constants, amortized?, randomized?, etc.)",Find Reference,Successor/Predecessor (Time),Successor/Predecessor Runtime Class,"Successor/Predecessor Notes (constants, amortized?, randomized?, etc.)",Successor/Predecessor Time Reference,Union (Time),Union Runtime Class,"Union Notes (constants, amortized?, randomized?, etc.)",Union Reference,Min/Max (Time),Min/Max Runtime Class,"Min/Max Notes (constants, amortized?, randomized?, etc.)",Max Reference,Increase-Key/Update (Time),Increase-Key/Update Runtime Class,"Increase-Key/Update Notes (constants, amortized?, randomized?, etc.)",Increase-Key/Update Reference,Push (Time),Push Runtime Class,"Push Notes (constants, amortized?, randomized?, etc.)",Push Reference,Pop Most Recent (Time),Pop Most Recent Runtime Class,"Pop Most Recent Notes (constants, amortized?, randomized?, etc.)",Pop Most Recent Reference,Pop Oldest (Time),Pop Oldest Runtime Class,"Pop Oldest Notes (constants, amortized?, randomized?, etc.)",Pop Oldest Reference,Nearest Neighbor (Time),Nearest Neighbor Runtime Class,"Nearest Neighbor Notes (constants, amortized?, randomized?, etc.)",Nearest Neighbor Reference,Range Search (Time),Range Search Runtime Class,"Range Search Notes (constants, amortized?, randomized?, etc.)",Range Search Reference,Query (Time),Query Runtime Class,"Query Notes (constants, amortized?, randomized?, etc.)",Query Reference
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Partitioned Bloom Filter,2016,https://ieeexplore.ieee.org/document/7079020,yes,"Is scalable (dynamic set), can be parallelized",,"Liu, Ge, Du, Huang",,,O(m*(s_m)),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in standard Bloom filter
k: number of hash functions
s_m: number of standard Bloom filters",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k*(s_m)),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k*(s_m)),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Multiple-Partitioned Counting Bloom Filter,2013,https://ieeexplore.ieee.org/document/6569893,yes,Can be parallelized. Has efficient (O(1)) memory accesses,,"Huang, Zhang, Zhang, Xie, Salamatian, Liu, Li",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Ternary Bloom Filter,2017,https://ieeexplore.ieee.org/document/7804774,yes,,,"Byun, Lee, Lim",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Deletable Bloom Filter,2010,https://arxiv.org/abs/1005.0352,yes,,,"Rothenberg, Macapuna, Verdi, Magalhaes",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Stable Bloom Filter,2006,https://dl.acm.org/doi/10.1145/1142473.1142477,yes,Has decay. Has false negatives. Used for duplication,,"Deng, Rafiel",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Temporal Counting Bloom Filter,2014,https://ieeexplore.ieee.org/document/6470609,yes,Has decay. Has false negatives. Used for networking,,"Zhao, Wu",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Combinatorial Bloom Filter,2009,https://ieeexplore.ieee.org/document/6087298,yes,Can be parallelized. Used for networking,,"Hao, Kodialam, Lakshman, Song",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions
gamma: number of groups",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k)?,1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(gamma*k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(gamma*k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Bloom Filter,1,,Memory-Optimized Bloom Filter,2008,https://ieeexplore.ieee.org/document/4698251,yes,Used for storage,,"Ahmadi, Wong",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Cuckoo Filter,1,,,2014,https://dl.acm.org/doi/10.1145/2674005.2674994,yes,,Cuckoo_filter,"Fan, Andersen, Kaminsky, Mitzenmacher",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
b: size of buckets",n,O(nb)?,6,Assumes evaluation of hash function is constant-time,,O(b)?,1,"Amortized, assumes evaluation of hash function is constant-time",,O(b),1,Assumes evaluation of hash function is constant-time,https://en.wikipedia.org/wiki/Cuckoo_filter,O(b),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://en.wikipedia.org/wiki/Cuckoo_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Cuckoo Filter,0.001,,,2017,https://arxiv.org/abs/1704.06818,yes,"Adaptive (""cleans up mistakes"")",,"Mitzenmacher, Reviriego, Pontarelli",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
b: size of buckets",n,O(nb)?,6,Assumes evaluation of hash function is constant-time,,O(b)?,1,"Amortized, assumes evaluation of hash function is constant-time",,O(b)?,1,Assumes evaluation of hash function is constant-time,,O(b)?,1,Assumes evaluation of hash function is constant-time. Works with good probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Cuckoo Filter,0.001,,,2021,https://arxiv.org/abs/2105.10622,yes,"Adaptive (""cleans up mistakes"")",,"Kopelowitz, McCauley, Porat",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
b: size of buckets",n,O(nb)?,6,Assumes evaluation of hash function is constant-time,,O(b)?,1,"Amortized, assumes evaluation of hash function is constant-time",,O(b)?,1,Assumes evaluation of hash function is constant-time,,O(b)?,1,Assumes evaluation of hash function is constant-time. Works with good probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Broom Filter,1,,,2017,https://arxiv.org/abs/1711.01616,yes,"Adaptive (""cleans up mistakes"")",,"Bender, Farach-Colton, Goswami, Johnson, McCauley, Singh",,,(1 + o(1))n lg 1/eps + O(n),5.99,https://arxiv.org/abs/1711.01616,bits,Word RAM,"n: capacity of filter
eps: false positive rate",n,O(n),6,With high probability,,O(1),1,With high probability,https://arxiv.org/abs/1711.01616,O(1),1,With high probability,https://arxiv.org/abs/1711.01616,O(1),1,With high probability,https://arxiv.org/abs/1711.01616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Quotient Fiilter,1,,,2011,https://static.usenix.org/events/hotstorage11/tech/final_files/Bender.pdf,yes?,,Quotient_filter,"Bender, Farach-Colton, Johnson, Kuszmaul, Medjedovic, Montes, Shetty, Spillane, Zadok",,,O(mr),5.99,,bits,Word RAM,"n: number of elements
m: number of slots in table
r: number of bits in remainders",n,O(n lg m)?,6.99,Based on insert runtime,,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Quotient Fiilter,1,,Counting Quotient Filter,2017,https://dl.acm.org/doi/pdf/10.1145/3035918.3035963,yes,,,"Pandey, Bender, Johnson, Patro",,,O(n lg n)?,6,https://dl.acm.org/doi/pdf/10.1145/3035918.3035963,bits,Word RAM,"n: number of distinct elements
r: number of bits in remainders",n,O(n (lg n)/(lg lg n))?,6.99,Based on insert runtime,,O((lg n)/(lg lg n))?,2.99,"With high probability, based on maximum run length",,O((lg n)/(lg lg n))?,2.99,"With high probability, based on maximum run length",,O((lg n)/(lg lg n))?,2.99,"With high probability, based on maximum run length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Quotient Fiilter,0.001,,Extension-based Adaptive Quotient Filter,2021,https://www.cs.cornell.edu/~djsl/files/thesis.pdf,yes,"Adaptive (""cleans up mistakes"")",,Lee,,,O(mr)?,5.99,,bits,Word RAM,"n: number of elements
m: number of slots in table
r: number of bits in remainders",n,O(n lg m)?,6.99,Based on insert runtime,,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (with delete),Quotient Fiilter,0.001,,Selector-based Adaptive Quotient Filter,2021,https://www.cs.cornell.edu/~djsl/files/thesis.pdf,yes,"Adaptive (""cleans up mistakes"")",,Lee,,,O(mr)?,5.99,,bits,Word RAM,"n: number of elements
m: number of slots in table
r: number of bits in remainders",n,O(n lg m)?,6.99,Based on insert runtime,,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,O(lg m)?,2.99,"With high probability, based on maximum run length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Approximate Membership Query Filter (with delete), External Memory",Cascade Filter,0.001,,,2011,https://static.usenix.org/events/hotstorage11/tech/final_files/Bender.pdf,yes,,,"Bender, Farach-Colton, Johnson, Kuszmaul, Medjedovic, Montes, Shetty, Spillane, Zadok",,,O(nr)?,5.99,,bits,Word RAM,"n: number of elements
M: size of RAM
B: size of block in flash
r: number of bits in remainders",n,O(n lg (n/M)/B)?,7,Based on insert runtime,,O(lg (n/M)/B),3,block writes/erasures,https://static.usenix.org/events/hotstorage11/tech/final_files/Bender.pdf,O(lg (n/M)/B),3,block writes/erasures,https://static.usenix.org/events/hotstorage11/tech/final_files/Bender.pdf,O(lg (n/M)),3,block reads,https://static.usenix.org/events/hotstorage11/tech/final_files/Bender.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stack,Stack – Dynamic Array,1,,,?,?,,,Stack_(abstract_data_type),,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,amortized,,O(1),1,amortized,,,,,,,,,,,,,,,,,
,Stack,Stack – Linked List,1,,,?,?,,,,,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,,,O(1),1,,,,,,,,,,,,,,,,,,
,Queue,Amortized Queue,1,,,?,?,,,Queue_(abstract_data_type),,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,,,,,,,O(1),1,amortized,,,,,,,,,,,,,
,Queue,Real-Time Queue,1,,,?,?,,,,,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,,,,,,,O(1),1,,,,,,,,,,,,,,
,Dequeue,Real-Time Dequeue,1,,,?,?,,,Double-ended_queue,,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,,,O(1),1,,,O(1),1,,,,,,,,,,,,,,
,Dequeue,Amortized Dequeue (Dynamic Array),1,,,?,?,,,,,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,amortized,,O(1),1,amortized,,O(1),1,amortized,,,,,,,,,,,,,
,Dequeue,Dequeue – Doubly Linked List,1,,,?,?,,,,,,,O(n),6,,words,Word RAM,n: number of elements,n,O(n),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(1),1,,,O(1),1,,,O(1),1,,,,,,,,,,,,,,
,"Hierarchical key-value store, External Memory",Log-Structured Merge Tree,0.001,,,1996,https://www.cs.umb.edu/~poneil/lsmtree.pdf,yes,,Log-structured_merge-tree,"O'Neil, Cheng, Gawlick, O'Neil",,,O(n)?,6,,words,Word RAM,n: number of elements,n,O(n)?,6,Based on insert runtime. Must be in sorted order?,,O(1),1,"amortized, must be in sorted order?",https://en.wikipedia.org/wiki/Log-structured_merge-tree,O(n)?,6,for min,https://en.wikipedia.org/wiki/Log-structured_merge-tree,O(n)?,6,for min,https://en.wikipedia.org/wiki/Log-structured_merge-tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Hierarchical key-value store, External Memory",Log-Structured Merge Tree,0.001,,bLSM,2012,https://dl.acm.org/doi/10.1145/2213836.2213862,yes,,,"Sears, Ramakrishnan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Hierarchical key-value store, External Memory",Log-Structured Merge Tree,0.001,,Diff-Index,2014,https://openproceedings.org/EDBT/2014/edbticdt2014industrial_submission_17.pdf,yes,,,"Tan, Tata, Tang, Fong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Hierarchical key-value store, External Memory",Sorted Array Merge Tree,0.001,,,2012,https://www.fsl.cs.sunysb.edu/~rick/richard_spillane.pdf,yes,,,Spillane,,,O(n)?,6,,words,Word RAM,n: number of elements,n,O(n)?,6,Based on insert runtime. Must be in sorted order?,,O(1)?,1,"amortized, must be in sorted order?",,O(n)?,6,,,O(n)?,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hierarchical key-value store,Wanna B-tree,1,,,2012,https://www.fsl.cs.sunysb.edu/~rick/richard_spillane.pdf,yes,,,Spillane,,,O(n)?,6,,words,Word RAM,n: number of elements,n,O(n)?,6,Based on insert runtime. Must be in sorted order?,,O(1)?,1,must be in sorted order?,,O(1)??,1,,,O(1)??,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Locality Sensitive Hashing,MinHash,1,,,1997,https://ieeexplore.ieee.org/document/666900,yes,,MinHash,Broder,,,O(k)?,1,,words,Word RAM,"n: number of elements
k: number of hash functions
s: number of elements to keep track of",n,O(k(n + s*(lg s)*(lg n)))?,6,computing fingerprints (assume hash functions take O(1) time) and setting up heap/BST. source is for 1-hash-function variant,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=666900,O(lg s)?,1,assume hash functions take O(1) time to evaluate. source is for 1-hash-function variant,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=666900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(s) per document,1,computing similarity via Jaccard similarity coefficient,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=666900
,Locality Sensitive Hashing,SimHash,0.001,,,2002,https://dl.acm.org/doi/10.1145/509907.509965,yes,,SimHash,Charikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Dense),Graph with Adjacency Matrix Representation,1,,,?,?,,,,,,,O(V^2),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V^2))
d: maximum degree of a vertex (O(V))",V,O(V^2),9,,,O(1),1,(for edges),,O(1),1,(for edges),,O(1),1,(for individual edges; requires O(V) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Dense),Graph with Adjacency List Representation,1,,,?,?,,,,,,,O(E),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V^2))
d: maximum degree of a vertex (O(V))",V,O(E),9,,,O(1),1,(for edges),,O(d),6,(for edges),,O(d),6,(for individual edges; requires O(d) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Dense),Graph with Adjacency Set Representation,1,,,?,?,,,,,,,O(E),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V^2))
d: maximum degree of a vertex (O(V))",V,O(E),9,,,O(1),1,(for edges),,O(d),6,(for edges),,O(d),6,(for individual edges; requires O(d) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Sparse),Graph with Adjacency Matrix Representation,1,,,?,?,,,,,,,O(V^2),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V))
d: maximum degree of a vertex (O(1))",V,O(V^2),9,,,O(1),1,(for edges),,O(1),1,(for edges),,O(1),1,(for individual edges; requires O(V) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Sparse),Graph with Adjacency List Representation,1,,,?,?,,,,,,,O(E),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V))
d: maximum degree of a vertex (O(1))",V,O(E),6,,,O(1),1,(for edges),,O(d),1,(for edges),,O(d),1,(for individual edges; requires O(d) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graph (Sparse),Graph with Adjacency Set Representation,1,,,?,?,,,,,,,O(E),9,,words,Word RAM,"V: number of vertices
E: number of edges (O(V))
d: maximum degree of a vertex (O(1))",V,O(E),6,,,O(1),1,(for edges),,O(d),1,(for edges),,O(d),1,(for individual edges; requires O(d) time for finding all neighbors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Set, Large Universe",Bit Vector,1,,,,,,,Bit_array,,,,O(U),11,,bits,Word RAM,"n: number of elements
U: size of universe (around O(2^n))",n,O(U)?,11,to initialize an all-0s vector and then fill in with 1s,,O(1),1,,,O(1),1,,,O(1),1,,,,,,,O(U),11,"(union, intersect, set difference, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Set, Smaller Universe",Bit Vector,1,,,,,,,,,,,O(U),10,,bits,Word RAM,"n: number of elements
U: size of universe (poly(n))",n,O(U)?,10,to initialize an all-0s vector and then fill in with 1s,,O(1),1,,,O(1),1,,,O(1),1,,,,,,,O(U),10,"(union, intersect, set difference, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sparse Matrix,DOK,1,"Keeps dictionary of (r, c) pairs to entries",,?,?,,,Sparse_matrix,,,,O(m),6,,words,Word RAM,"n: dimension of matrix (assume matrix is square)
m: number of nonzero entries
r: maximum number of nonzero entries in row/column",m,O(m),6,,,O(1),1,,,O(1),1,,,O(1),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
